,Unnamed: 0,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1123,1123,424,2019-12-01 14:15:12.4010,2019-12-01 14:22:16.6000,26,Washington St at Waltham St,42.34155984972459,-71.06886953115463,36,Copley Square - Dartmouth St at Boylston St,42.34992828230057,-71.07739206866427,3710,Customer,1985,2
1124,1124,1869,2019-12-01 14:15:12.7100,2019-12-01 14:46:22.6890,86,Brookline Village - Station Street at MBTA,42.33274392304887,-71.11626680949485,222,Troy Boston,42.343749,-71.062256,5925,Subscriber,1993,1
1125,1125,316,2019-12-01 14:15:19.1500,2019-12-01 14:20:35.6070,189,Kendall T,42.3624278429124,-71.08495473861694,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,5272,Subscriber,1904,1
1126,1126,1916,2019-12-01 14:16:20.2240,2019-12-01 14:48:16.6060,142,Alewife Station at Russell Field,42.396105,-71.139459,224,Fresh Pond Reservation,42.38267827521855,-71.143478951426,5110,Subscriber,1970,1
1127,1127,807,2019-12-01 14:16:51.2070,2019-12-01 14:30:19.0820,131,Jackson Square T Stop,42.32293117195949,-71.10014140605927,400,Lansdowne T Stop,42.34734473177431,-71.1001680795016,4769,Customer,1969,0
1128,1128,366,2019-12-01 14:17:03.2120,2019-12-01 14:23:10.2040,352,Ring Rd,42.348278385426255,-71.08044855314802,39,Washington St at Rutland St,42.338514601786,-71.07404083013535,5841,Subscriber,1973,1
1129,1129,1777,2019-12-01 14:17:26.4950,2019-12-01 14:47:03.7240,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309465199,-71.10393404960632,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,3004,Subscriber,1990,2
1130,1130,992,2019-12-01 14:17:57.4480,2019-12-01 14:34:29.9630,21,Prudential Center - 101 Huntington Ave,42.34652003998412,-71.08065776545118,125,Hyde Square - Barbara St at Centre St,42.32176525723952,-71.10984160567114,2677,Subscriber,1995,2
1131,1131,3794,2019-12-01 14:18:14.8040,2019-12-01 15:21:29.5850,342,Boylston St at Jersey St,42.34465062887831,-71.09732501226972,342,Boylston St at Jersey St,42.34465062887831,-71.09732501226972,4215,Customer,1969,0
1132,1132,295,2019-12-01 14:18:19.9810,2019-12-01 14:23:15.8260,112,Clarendon Hill at Broadway,42.406302,-71.132446,100,Davis Square,42.396969,-71.123024,2481,Subscriber,1985,1
1133,1133,119,2019-12-01 14:18:32.3270,2019-12-01 14:20:31.7960,169,Edwards Playground - Main St at Eden St,42.378965,-71.068607,94,Main St at Austin St,42.375603,-71.064608,5749,Subscriber,1969,1
1134,1134,734,2019-12-01 14:18:50.5210,2019-12-01 14:31:04.9530,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,221,Verizon Innovation Hub 10 Ware Street,42.37250864997261,-71.11305356025696,5573,Subscriber,1992,2
1135,1135,1674,2019-12-01 14:18:52.9500,2019-12-01 14:46:47.8860,233,St Mary's,42.346197076555455,-71.10728681087494,195,Child St at North St,42.37150494100319,-71.07249312120985,4131,Subscriber,1981,2
1136,1136,1450,2019-12-01 14:19:15.6620,2019-12-01 14:43:25.8080,335,Harvard St at Greene-Rose Heritage Park,42.36599432867437,-71.09522221614498,335,Harvard St at Greene-Rose Heritage Park,42.36599432867437,-71.09522221614498,5052,Customer,1969,0
1137,1137,829,2019-12-01 14:19:26.6900,2019-12-01 14:33:16.3230,370,Dartmouth St at Newbury St,42.35096144421219,-71.07782810926437,228,One Memorial Drive,42.361619320766856,-71.0804355052096,5812,Subscriber,1990,1
1138,1138,1414,2019-12-01 14:19:40.1090,2019-12-01 14:43:15.0000,177,University Park,42.36264779118595,-71.10006093978882,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,5723,Customer,2001,2
1139,1139,832,2019-12-01 14:19:40.8760,2019-12-01 14:33:33.5370,370,Dartmouth St at Newbury St,42.35096144421219,-71.07782810926437,228,One Memorial Drive,42.361619320766856,-71.0804355052096,5474,Subscriber,1991,2
1140,1140,358,2019-12-01 14:19:53.1230,2019-12-01 14:25:51.6030,23,Boston City Hall - 28 State St,42.35892,-71.057629,58,Mugar Way at Beacon St,42.35553628489709,-71.07286870479584,5972,Subscriber,1962,1
1141,1141,1250,2019-12-01 14:20:02.6080,2019-12-01 14:40:53.3260,157,Seaport Blvd at Sleeper St,42.35317809186252,-71.04817356923377,36,Copley Square - Dartmouth St at Boylston St,42.34992828230057,-71.07739206866427,5981,Subscriber,1990,2
1142,1142,1469,2019-12-01 14:20:16.0620,2019-12-01 14:44:45.8930,9,Commonwealth Ave at Agganis Way,42.35169201885973,-71.11903488636017,115,Porter Square Station,42.387995,-71.119084,4176,Subscriber,1995,1
1143,1143,677,2019-12-01 14:20:34.3480,2019-12-01 14:31:51.9730,409,Elm St at White St,42.38952436305763,-71.11694140364307,180,Mt Auburn,42.37478628706384,-71.13320231437683,5490,Customer,1993,1
1144,1144,641,2019-12-01 14:21:29.0460,2019-12-01 14:32:10.7980,364,Tremont St at Northampton St,42.33889559644165,-71.08149975611013,21,Prudential Center - 101 Huntington Ave,42.34652003998412,-71.08065776545118,4731,Subscriber,1986,1
1145,1145,1525,2019-12-01 14:21:31.8830,2019-12-01 14:46:56.9420,273,Forest Hills,42.300923,-71.114249,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,3685,Subscriber,1989,1
1146,1146,226,2019-12-01 14:23:18.8410,2019-12-01 14:27:04.8410,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,3746,Subscriber,1991,2
1147,1147,356,2019-12-01 14:23:19.5480,2019-12-01 14:29:15.7770,360,Bartlett St at John Elliot Sq,42.3294633,-71.0901582,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624444796878,-71.08798563480377,3332,Subscriber,1996,2
1148,1148,532,2019-12-01 14:23:27.7820,2019-12-01 14:32:19.9200,137,Magoun Square at Trum Field,42.398365,-71.107818,115,Porter Square Station,42.387995,-71.119084,3835,Subscriber,1989,2
1149,1149,291,2019-12-01 14:23:52.2930,2019-12-01 14:28:43.8200,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,221,Verizon Innovation Hub 10 Ware Street,42.37250864997261,-71.11305356025696,2380,Subscriber,1996,2
1150,1150,350,2019-12-01 14:23:54.7530,2019-12-01 14:29:45.6160,152,Ink Block - Harrison Ave at Herald St,42.345901,-71.063187,59,Chinatown Gate Plaza,42.351356,-71.059367,4503,Subscriber,1969,1
1151,1151,467,2019-12-01 14:24:01.0690,2019-12-01 14:31:48.8620,381,Inman Square at Springfield St.,42.37438408515815,-71.1001574621514,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,5478,Subscriber,1991,1
1152,1152,560,2019-12-01 14:24:25.7390,2019-12-01 14:33:45.9320,378,191 Beacon St,42.38032335045416,-71.10878612855231,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,4960,Subscriber,1976,1
1153,1153,380,2019-12-01 14:24:29.1310,2019-12-01 14:30:49.9990,107,Ames St at Main St,42.3625,-71.08822,179,MIT Vassar St,42.35560121327927,-71.10394477844238,5581,Subscriber,1996,1
1154,1154,1264,2019-12-01 14:24:37.4500,2019-12-01 14:45:42.2000,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,6140,Subscriber,1978,2
1155,1155,523,2019-12-01 14:24:45.2410,2019-12-01 14:33:28.5290,228,One Memorial Drive,42.361619320766856,-71.0804355052096,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,5956,Subscriber,1977,1
1156,1156,371,2019-12-01 14:25:13.6620,2019-12-01 14:31:25.0910,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,380,Mass Ave at Albany St,42.36135837662249,-71.09670273977825,3867,Subscriber,1998,2
1157,1157,674,2019-12-01 14:25:13.8460,2019-12-01 14:36:28.2500,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,107,Ames St at Main St,42.3625,-71.08822,5463,Subscriber,1991,1
1158,1158,231,2019-12-01 14:25:36.7630,2019-12-01 14:29:28.7070,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,380,Mass Ave at Albany St,42.36135837662249,-71.09670273977825,5629,Subscriber,1999,1
1159,1159,815,2019-12-01 14:25:40.2890,2019-12-01 14:39:15.4130,228,One Memorial Drive,42.361619320766856,-71.0804355052096,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,5495,Subscriber,1977,1
1160,1160,228,2019-12-01 14:26:25.3200,2019-12-01 14:30:14.1110,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,361,Deerfield St at Commonwealth Ave,42.34924376955301,-71.09728209692548,2822,Subscriber,1999,1
1161,1161,632,2019-12-01 14:27:16.2170,2019-12-01 14:37:48.5060,69,Coolidge Corner - Beacon St at Centre St,42.341598,-71.123338,9,Commonwealth Ave at Agganis Way,42.35169201885973,-71.11903488636017,3045,Subscriber,1980,1
1162,1162,671,2019-12-01 14:27:42.0780,2019-12-01 14:38:53.1310,233,St Mary's,42.346197076555455,-71.10728681087494,332,Harvard Ave at Brainerd Rd,42.34953016890375,-71.13022770741735,1657,Subscriber,1991,1
1163,1163,315,2019-12-01 14:27:45.3170,2019-12-01 14:33:01.1800,379,Tremont St at W. Dedham St,42.34254913737952,-71.07421449387857,57,Massachusetts Ave at Columbus Ave,42.34054261551636,-71.08138847914233,4944,Subscriber,1990,2
1164,1164,2260,2019-12-01 14:27:46.9070,2019-12-01 15:05:27.2640,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,329,Washington St at Myrtle St,42.3809979975628,-71.08721308428358,4657,Customer,1977,1
1165,1165,236,2019-12-01 14:27:51.2400,2019-12-01 14:31:48.2330,115,Porter Square Station,42.387995,-71.119084,71,Conway Park - Somerville Avenue,42.383405,-71.107593,3736,Subscriber,1998,1
1166,1166,267,2019-12-01 14:27:51.5570,2019-12-01 14:32:19.3490,415,Stuart St at Berkeley St,42.34954403114251,-71.0724207387284,26,Washington St at Waltham St,42.34155984972459,-71.06886953115463,6065,Subscriber,1982,1
1167,1167,266,2019-12-01 14:28:01.7190,2019-12-01 14:32:27.9760,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168027866,-71.12188071012497,5906,Subscriber,1984,1
1168,1168,447,2019-12-01 14:28:10.8800,2019-12-01 14:35:38.4910,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,149,175 N Harvard St,42.363796,-71.129164,2997,Customer,1995,2
1169,1169,1236,2019-12-01 14:28:20.4820,2019-12-01 14:48:57.2470,33,Kenmore Square,42.348706,-71.097009,6,Cambridge St at Joy St,42.36121165307985,-71.06530619789737,5688,Customer,1975,1
1170,1170,323,2019-12-01 14:28:41.4400,2019-12-01 14:34:04.7670,381,Inman Square at Springfield St.,42.37438408515815,-71.1001574621514,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,2956,Subscriber,1989,1
1171,1171,673,2019-12-01 14:28:42.8730,2019-12-01 14:39:56.7600,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,19,Park Dr at Buswell St,42.347241,-71.105301,4086,Subscriber,1995,1
1172,1172,715,2019-12-01 14:29:57.1100,2019-12-01 14:41:52.9540,161,W Broadway at D St,42.3391085,-71.0514432,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193460858,-71.04436084628105,2672,Subscriber,1993,2
1173,1173,565,2019-12-01 14:30:05.6860,2019-12-01 14:39:30.9070,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,4776,Subscriber,2000,1
1174,1174,255,2019-12-01 14:30:38.1320,2019-12-01 14:34:53.2250,100,Davis Square,42.396969,-71.123024,239,Community Path at Cedar Street,42.39407223665884,-71.11133694648743,3096,Subscriber,1982,2
1175,1175,454,2019-12-01 14:30:38.2490,2019-12-01 14:38:12.6110,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,189,Kendall T,42.3624278429124,-71.08495473861694,5615,Subscriber,1987,2
1176,1176,481,2019-12-01 14:30:50.2030,2019-12-01 14:38:51.4210,185,Third at Binney,42.36544486137399,-71.08277142047882,335,Harvard St at Greene-Rose Heritage Park,42.36599432867437,-71.09522221614498,4023,Customer,1997,2
1177,1177,393,2019-12-01 14:31:03.8520,2019-12-01 14:37:37.8120,69,Coolidge Corner - Beacon St at Centre St,42.341598,-71.123338,191,Tappan St at Brookline Hills MBTA,42.33209606301936,-71.128458827734,3623,Subscriber,1983,2
1178,1178,435,2019-12-01 14:31:05.4820,2019-12-01 14:38:21.1460,185,Third at Binney,42.36544486137399,-71.08277142047882,335,Harvard St at Greene-Rose Heritage Park,42.36599432867437,-71.09522221614498,5798,Customer,1996,2
1179,1179,72,2019-12-01 14:31:11.8600,2019-12-01 14:32:24.5330,404,Mass Ave T Station,42.34135615767354,-71.08336953450817,57,Massachusetts Ave at Columbus Ave,42.34054261551636,-71.08138847914233,5416,Subscriber,1953,1
1180,1180,1540,2019-12-01 14:31:40.8410,2019-12-01 14:57:20.8930,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,221,Verizon Innovation Hub 10 Ware Street,42.37250864997261,-71.11305356025696,3403,Customer,2002,1
1181,1181,1130,2019-12-01 14:31:57.6740,2019-12-01 14:50:48.3480,47,Cross St at Hanover St,42.362811,-71.056067,415,Stuart St at Berkeley St,42.34954403114251,-71.0724207387284,3523,Customer,1996,1
1182,1182,1771,2019-12-01 14:32:13.3120,2019-12-01 15:01:44.3630,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,77,Somerville City Hall,42.386844,-71.09812,5310,Customer,1981,1
1183,1183,895,2019-12-01 14:32:25.1740,2019-12-01 14:47:20.6800,221,Verizon Innovation Hub 10 Ware Street,42.37250864997261,-71.11305356025696,189,Kendall T,42.3624278429124,-71.08495473861694,5942,Subscriber,1989,1
1184,1184,765,2019-12-01 14:32:38.4970,2019-12-01 14:45:23.6000,194,Broadway St at Mt Pleasant St,42.38614141163957,-71.07828140258789,377,Perry Park,42.37927324600841,-71.10341902831351,4935,Customer,1997,1
1185,1185,183,2019-12-01 14:33:06.0700,2019-12-01 14:36:09.5410,380,Mass Ave at Albany St,42.36135837662249,-71.09670273977825,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,3280,Subscriber,1996,1
1186,1186,345,2019-12-01 14:33:38.6530,2019-12-01 14:39:23.6720,338,Commonwealth Ave at Kelton St,42.348358628170445,-71.13997217276847,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,2929,Subscriber,1996,1
1187,1187,345,2019-12-01 14:34:12.1360,2019-12-01 14:39:57.1390,328,Grove St at Community Path,42.396386809455,-71.12011306006025,137,Magoun Square at Trum Field,42.398365,-71.107818,3175,Subscriber,1995,1
1188,1188,1755,2019-12-01 14:34:37.5230,2019-12-01 15:03:52.8260,81,Chinatown T Stop,42.352409,-71.062679,36,Copley Square - Dartmouth St at Boylston St,42.34992828230057,-71.07739206866427,3212,Subscriber,1983,1
1189,1189,936,2019-12-01 14:34:38.6740,2019-12-01 14:50:15.6670,226,Commonwealth Ave At Babcock St,42.35154734791375,-71.12126246094704,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,5147,Subscriber,1963,1
1190,1190,62,2019-12-01 14:34:50.7020,2019-12-01 14:35:53.3440,404,Mass Ave T Station,42.34135615767354,-71.08336953450817,57,Massachusetts Ave at Columbus Ave,42.34054261551636,-71.08138847914233,4762,Subscriber,1953,1
1191,1191,318,2019-12-01 14:34:59.9330,2019-12-01 14:40:18.8910,107,Ames St at Main St,42.3625,-71.08822,413,Kennedy-Longfellow School 158 Spring St,42.36955297756508,-71.08579014980933,5949,Subscriber,1985,1
1192,1192,242,2019-12-01 14:36:32.4920,2019-12-01 14:40:35.2720,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,5593,Subscriber,1996,1
1193,1193,909,2019-12-01 14:36:56.6250,2019-12-01 14:52:06.5550,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.357218503176526,-71.1138716340065,5222,Subscriber,1944,1
1194,1194,1295,2019-12-01 14:37:12.0930,2019-12-01 14:58:47.7770,14,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.3374174845973,-71.10286116600037,346,Cleveland Circle,42.335543083570826,-71.15061519672052,3377,Subscriber,1984,2
1195,1195,694,2019-12-01 14:37:33.4840,2019-12-01 14:49:07.7120,161,W Broadway at D St,42.3391085,-71.0514432,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193460858,-71.04436084628105,5539,Subscriber,1992,1
1196,1196,478,2019-12-01 14:37:46.1560,2019-12-01 14:45:44.7830,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,189,Kendall T,42.3624278429124,-71.08495473861694,5937,Subscriber,1992,1
1197,1197,546,2019-12-01 14:37:49.2350,2019-12-01 14:46:55.4910,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,189,Kendall T,42.3624278429124,-71.08495473861694,3586,Subscriber,1988,2
1198,1198,1556,2019-12-01 14:38:19.0550,2019-12-01 15:04:15.3490,21,Prudential Center - 101 Huntington Ave,42.34652003998412,-71.08065776545118,360,Bartlett St at John Elliot Sq,42.3294633,-71.0901582,5654,Customer,1988,1
1199,1199,447,2019-12-01 14:39:24.9500,2019-12-01 14:46:51.9990,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,189,Kendall T,42.3624278429124,-71.08495473861694,5436,Subscriber,1988,1
1200,1200,823,2019-12-01 14:39:43.8510,2019-12-01 14:53:27.5150,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,3238,Subscriber,1995,2
1201,1201,300,2019-12-01 14:39:43.8900,2019-12-01 14:44:44.3260,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,2956,Subscriber,1989,1
1202,1202,557,2019-12-01 14:39:43.9390,2019-12-01 14:49:01.3040,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,4144,Subscriber,1995,1
1203,1203,394,2019-12-01 14:40:13.2900,2019-12-01 14:46:47.3130,9,Commonwealth Ave at Agganis Way,42.35169201885973,-71.11903488636017,361,Deerfield St at Commonwealth Ave,42.34924376955301,-71.09728209692548,4126,Subscriber,1999,1
1204,1204,1297,2019-12-01 14:41:15.4040,2019-12-01 15:02:52.8570,58,Mugar Way at Beacon St,42.35553628489709,-71.07286870479584,66,Commonwealth Ave at Griggs St,42.34922469338298,-71.13275302578586,3712,Customer,1996,1
1205,1205,620,2019-12-01 14:41:30.1600,2019-12-01 14:51:50.8250,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.357218503176526,-71.1138716340065,2168,Customer,1983,1
1206,1206,622,2019-12-01 14:41:50.5440,2019-12-01 14:52:12.8670,233,St Mary's,42.346197076555455,-71.10728681087494,103,JFK Crossing at Harvard St. / Thorndike St.,42.346563,-71.128374,4062,Subscriber,1954,1
1207,1207,1886,2019-12-01 14:42:50.7030,2019-12-01 15:14:17.2180,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,332,Harvard Ave at Brainerd Rd,42.34953016890375,-71.13022770741735,5567,Subscriber,1989,1
1208,1208,997,2019-12-01 14:43:35.2510,2019-12-01 15:00:12.3510,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,4960,Subscriber,1976,1
1209,1209,269,2019-12-01 14:43:43.6100,2019-12-01 14:48:12.7040,361,Deerfield St at Commonwealth Ave,42.34924376955301,-71.09728209692548,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,5938,Subscriber,1995,2
1210,1210,513,2019-12-01 14:44:06.9860,2019-12-01 14:52:40.1430,361,Deerfield St at Commonwealth Ave,42.34924376955301,-71.09728209692548,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,5420,Subscriber,1999,1
1211,1211,126,2019-12-01 14:44:48.3560,2019-12-01 14:46:54.5760,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,386,Sennott Park  Broadway at Norfolk Street,42.36860524248197,-71.09930185605663,4776,Subscriber,1996,1
1212,1212,624,2019-12-01 14:44:59.1890,2019-12-01 14:55:23.6100,69,Coolidge Corner - Beacon St at Centre St,42.341598,-71.123338,19,Park Dr at Buswell St,42.347241,-71.105301,5371,Subscriber,1977,1
